time,cpu_cycles,cpu-cycles,cpu-migrations,context-switches,cgroup-switches,State,Scenario,Label,interface,Attack
83.2380449022808,3708696174,3586068544,0,4791,1413,1,0,0,3,os-fingerprinting
254.3528744152378,1235545978,1849560701,0,4722,0,1,0,0,3,os-fingerprinting
73.36076173630404,6659849690,6088140846,0,17257,4193,0,0,0,3,os-fingerprinting
209.54409039735688,6154322528,7048371911,0,17907,4364,0,0,0,3,os-fingerprinting
73.42152726538544,4990038165,4438817164,0,4508,1425,1,0,0,3,os-fingerprinting
166.64864060133291,6568283503,5962604305,0,11142,2747,0,0,0,3,os-fingerprinting
151.33190673420447,4944521061,4482878909,0,5272,1419,1,0,0,3,os-fingerprinting
285.90444758968744,3097707007,1993740979,0,6943,85,1,0,0,3,os-fingerprinting
60.2029595517259,5026577511,5028673606,0,15511,3940,0,0,0,3,os-fingerprinting
112.66013720253358,564210842,1482519823,0,3970,0,1,0,0,3,os-fingerprinting
35.75530418831575,5472162408,5183343080,0,14131,3832,0,0,0,3,os-fingerprinting
252.95515020323637,2311028810,1992160200,0,5051,0,1,0,0,3,os-fingerprinting
238.875348466438,489201373,368889549,0,196,0,1,0,0,3,os-fingerprinting
245.29026507313586,6108525631,6986360648,0,17685,4179,0,0,0,3,os-fingerprinting
185.67508595882197,5045253459,4512551718,0,9093,2398,1,0,0,3,os-fingerprinting
284.6060506468491,5905363949,5694666891,0,17023,4192,0,0,0,3,os-fingerprinting
61.26305943601057,4801111160,4185421421,0,7898,1598,1,0,0,3,os-fingerprinting
112.24163156347156,563167232,1485892569,0,3988,0,1,0,0,3,os-fingerprinting
150.66028704942534,5902287438,5837344083,0,15923,3999,0,0,0,3,os-fingerprinting
245.08017300737066,5803346722,5824522971,0,16155,4114,0,0,0,3,os-fingerprinting
209.62963419017547,1631927194,1064235127,0,4781,0,1,0,0,3,os-fingerprinting
242.84052418947502,768631631,540908299,0,1319,0,1,0,0,3,os-fingerprinting
14.566603158473626,6217622179,5805461454,0,14529,3863,0,0,0,3,os-fingerprinting
81.24967871852505,4638557048,5323542638,0,15545,3891,0,0,0,3,os-fingerprinting
189.84934837155933,2077631682,2005533114,0,6781,0,1,0,0,3,os-fingerprinting
90.39187174988956,1377763167,1797853228,0,4694,0,1,0,0,3,os-fingerprinting
141.22717579524019,545845053,1089561408,0,3882,0,1,0,0,3,os-fingerprinting
165.8194765371164,1702165007,1175222051,0,3695,0,1,0,0,3,os-fingerprinting
124.3770291421229,6868066862,4723811953,0,16672,3986,0,0,0,3,os-fingerprinting
217.3418090290917,1374354979,1792007848,0,5324,0,1,0,0,3,os-fingerprinting
143.7584457573793,7594595743,6557117435,0,16993,4339,0,0,0,3,os-fingerprinting
280.46002138673185,5975096716,5559120961,0,17004,4120,0,0,0,3,os-fingerprinting
12.663079822787779,6095683862,6128866516,0,18124,4414,0,0,0,3,os-fingerprinting
24.825499533306726,7664990993,6155115017,0,10713,2865,0,0,0,3,os-fingerprinting
233.10948253874977,5954696687,5701372791,0,16891,4127,0,0,0,3,os-fingerprinting
162.38983202935776,6164983913,7088999034,0,17889,4484,0,0,0,3,os-fingerprinting
136.52239592362164,562086319,1080163084,0,3653,0,1,0,0,3,os-fingerprinting
249.33969515058635,943506050,954034042,0,3618,0,1,0,0,3,os-fingerprinting
125.3706593159159,4867883456,5894608384,0,16866,4243,0,0,0,3,os-fingerprinting
154.36369315380992,4927612272,4907768288,0,15843,3948,0,0,0,3,os-fingerprinting
257.48490165773745,2360822629,1902627670,0,6122,573,1,0,0,3,os-fingerprinting
134.27947187032987,5684551887,5248235570,0,16081,4122,0,0,0,3,os-fingerprinting
69.5131549207543,5618580405,5318525044,0,15857,3964,0,0,0,3,os-fingerprinting
189.02287166166377,4247708205,3681697475,0,5261,1200,1,0,0,3,os-fingerprinting
141.07933829069117,5656360655,5175609528,0,15533,4132,0,0,0,3,os-fingerprinting
164.11860888211214,5682385340,5807235552,0,15896,3894,0,0,0,3,os-fingerprinting
258.63743304656526,1935393236,2895822577,0,4290,0,1,0,0,3,os-fingerprinting
88.94478412046594,6779002898,6059457997,0,12786,3052,0,0,0,3,os-fingerprinting
112.40111436942132,1354524237,1403744065,0,3901,0,1,0,0,3,os-fingerprinting
125.75640119016285,6437481833,4998201520,0,17070,4028,0,0,0,3,os-fingerprinting
82.52154149543097,7405519241,7180046559,0,12135,3165,0,0,0,3,os-fingerprinting
246.7103634171957,7242338251,5391558665,0,9150,2408,1,0,0,3,os-fingerprinting
36.92600363297748,4619887239,5446742648,0,16437,3917,0,0,0,3,os-fingerprinting
269.62222481745005,1466768931,1224908657,0,4029,0,1,0,0,3,os-fingerprinting
201.08753652359107,5136997764,5608480107,0,16351,3939,0,0,0,3,os-fingerprinting
95.7097644384691,4644647857,5283350061,0,15254,3882,0,0,0,3,os-fingerprinting
132.88912422703723,5065797243,4432295004,0,11146,2876,1,0,0,3,os-fingerprinting
164.07607576809343,5197141639,5538264462,0,15437,3938,0,0,0,3,os-fingerprinting
14.690227234136273,2227152827,1369223178,0,5636,481,1,0,0,3,os-fingerprinting
216.96415897524508,456155991,2121208609,0,2582,0,1,0,0,3,os-fingerprinting
119.7581743548649,5694024869,5811233496,0,16312,3867,0,0,0,3,os-fingerprinting
196.08189715601597,5132863530,5662567968,0,15379,3942,0,0,0,3,os-fingerprinting
113.90059493768956,3551219045,3527652427,0,5571,1533,1,0,0,3,os-fingerprinting
160.25489760748798,401552646,2194568248,0,4262,0,1,0,0,3,os-fingerprinting
138.29277268629562,653242312,1166300163,0,2400,0,1,0,0,3,os-fingerprinting
281.694659325032,6132675062,6089146397,0,15442,3934,0,0,0,3,os-fingerprinting
277.0866300526303,2966830721,1947773834,0,7069,338,1,0,0,3,os-fingerprinting
28.448417935240233,2118961703,1266712375,0,4829,0,1,0,0,3,os-fingerprinting
109.4020462775031,8400183623,5113746555,0,6775,1869,1,0,0,3,os-fingerprinting
229.88412958109882,5789993927,6509951901,0,15799,3864,0,0,0,3,os-fingerprinting
127.65270263958041,4925540461,5850120534,0,16211,4142,0,0,0,3,os-fingerprinting
57.60475731468042,6581519217,5169689861,0,14231,3567,0,0,0,3,os-fingerprinting
237.70658711101993,5792514909,5822400045,0,16124,4094,0,0,0,3,os-fingerprinting
80.05082697405291,7502211640,6302585703,0,16459,4331,0,0,0,3,os-fingerprinting
134.80717726085945,7430917597,6573718304,0,16917,4312,0,0,0,3,os-fingerprinting
12.50141837458131,2205533073,1331907853,0,5378,252,1,0,0,3,os-fingerprinting
54.392607361972196,5016679784,4035480047,0,4862,1490,1,0,0,3,os-fingerprinting
115.77312576878944,6771920084,5927230193,0,7147,1695,0,0,0,3,os-fingerprinting
114.4876942140145,638151823,1036146306,0,2581,0,1,0,0,3,os-fingerprinting
300.2888806295589,1070359449,918661361,0,4395,0,1,0,0,3,os-fingerprinting
290.85777545246077,4196835819,5259356624,0,16905,4387,1,0,0,3,os-fingerprinting
41.70814474040066,6553473494,5177130817,0,17220,4027,0,0,0,3,os-fingerprinting
216.99806681797568,830055765,1832369730,0,2216,0,1,0,0,3,os-fingerprinting
123.9725543866664,3527753506,3495815593,0,5763,1537,1,0,0,3,os-fingerprinting
195.5133131787436,2880050496,1937871642,0,6197,0,1,0,0,3,os-fingerprinting
297.42257763527033,2096845896,4087766786,0,6756,0,1,0,0,3,os-fingerprinting
158.91897162892053,4584213039,5137778046,0,11822,3188,0,0,0,3,os-fingerprinting
117.78162214606921,576982082,1441245664,0,3744,0,1,0,0,3,os-fingerprinting
237.24962703545125,957806816,905860899,0,4164,0,1,0,0,3,os-fingerprinting
27.73240765120896,6051026670,6150175642,0,18038,4322,0,0,0,3,os-fingerprinting
92.9107581800697,5115912898,5878921835,0,15684,3960,0,0,0,3,os-fingerprinting
246.04840347634186,1079656067,878701639,0,4011,0,1,0,0,3,os-fingerprinting
122.02410109563041,3532292991,3501974532,0,5726,1536,1,0,0,3,os-fingerprinting
247.52421311843122,1311199068,1781758273,0,5244,0,1,0,0,3,os-fingerprinting
57.20129402041054,7550339011,6099273133,0,14232,3537,0,0,0,3,os-fingerprinting
23.685311283610744,4577685937,6270018987,0,15159,3835,0,0,0,3,os-fingerprinting
241.0245019093042,5752563674,6543292988,0,16059,3878,0,0,0,3,os-fingerprinting
281.7257139872899,6061845658,6923153656,0,17458,3991,0,0,0,3,os-fingerprinting
147.2777459423744,1912170548,2585331322,0,6390,1094,1,0,0,3,os-fingerprinting
85.27402348112595,4926596643,5008519466,0,15840,4007,0,0,0,3,os-fingerprinting
117.9021689475166,2609686115,1878221026,0,5411,0,1,0,0,3,os-fingerprinting
149.60938736043238,3761367892,3283496511,0,5584,1182,1,0,0,3,os-fingerprinting
169.4698525480209,4605798260,4469906728,0,7238,1616,1,0,0,3,os-fingerprinting
61.80359472948494,4829339650,4131935110,0,7570,1589,1,0,0,3,os-fingerprinting
102.34677744532134,5130323186,5842199083,0,16060,3928,0,0,0,3,os-fingerprinting
75.96092530119242,6657663080,5493035513,0,4965,1702,1,0,0,3,os-fingerprinting
239.87114537165968,920510718,959869570,0,3484,0,1,0,0,3,os-fingerprinting
180.02049908068227,871453953,599994979,0,1695,0,1,0,0,3,os-fingerprinting
6.839307857763302,7785716376,6129336494,0,7306,1963,0,0,0,3,os-fingerprinting
156.44412772841434,4772071766,5839145466,0,16646,4286,0,0,0,3,os-fingerprinting
91.5792181403155,6861399681,4720650518,0,16689,3962,0,0,0,3,os-fingerprinting
115.39000768145365,5115034039,5827701433,0,15959,3959,0,0,0,3,os-fingerprinting
131.48445712184767,7422046725,6561851158,0,16889,4311,0,0,0,3,os-fingerprinting
93.97616910326255,981422346,661952620,0,2086,0,1,0,0,3,os-fingerprinting
123.92753863211992,6263185612,5870649195,0,15953,4069,0,0,0,3,os-fingerprinting
79.16039196271649,6564081002,6022764642,0,16951,4170,0,0,0,3,os-fingerprinting
118.81176172192085,5672124289,5271205427,0,16082,4085,0,0,0,3,os-fingerprinting
297.6186327917613,4188865287,5237762773,0,16135,4211,1,0,0,3,os-fingerprinting
111.07683489360099,7394247387,6459313019,0,16683,4265,0,0,0,3,os-fingerprinting
252.10739610137566,6170380422,6735811065,0,16373,3933,0,0,0,3,os-fingerprinting
63.26461331017968,4905638736,3987366391,0,6685,1567,1,0,0,3,os-fingerprinting
109.63207658677996,5901033521,6227488909,0,17399,3949,0,0,0,3,os-fingerprinting
172.9069321848458,6304234437,5935488541,0,16155,4090,0,0,0,3,os-fingerprinting
9.350768898464253,6094982276,6129327839,0,18158,4421,0,0,0,3,os-fingerprinting
94.58124865751122,7397113220,6941131436,0,13780,3571,0,0,0,3,os-fingerprinting
47.89147959965884,4910653652,4341460668,0,5875,1503,1,0,0,3,os-fingerprinting
76.01366541049433,1978123289,1628148356,0,3822,0,1,0,0,3,os-fingerprinting
203.6238514711504,1436322716,2892679964,0,5231,126,1,0,0,3,os-fingerprinting
224.40815975323164,5760163492,5856616000,0,16599,4034,0,0,0,3,os-fingerprinting
96.93898441095976,746171116,716348600,0,2302,0,1,0,0,3,os-fingerprinting
131.01181403685683,4914561124,4889432273,0,15840,3967,0,0,0,3,os-fingerprinting
100.2203209477122,4741417626,6015764718,0,16283,4113,0,0,0,3,os-fingerprinting
177.38196511656497,5120101081,5727389794,0,17119,3910,0,0,0,3,os-fingerprinting
80.02030541322002,6781359004,6103443728,0,14662,3503,0,0,0,3,os-fingerprinting
161.7269321064408,4355700924,5175610930,0,7072,1860,0,0,0,3,os-fingerprinting
25.188067116838546,4792516704,6248467848,0,15676,3837,0,0,0,3,os-fingerprinting
156.65163811552208,5943537352,6182120248,0,16982,3999,0,0,0,3,os-fingerprinting
209.59522615670738,6143914371,6739258165,0,16111,3947,0,0,0,3,os-fingerprinting
153.21408927044368,4926943185,4906756016,0,15843,3948,0,0,0,3,os-fingerprinting
239.03261946898567,4693740393,4484951324,0,9098,2166,1,0,0,3,os-fingerprinting
175.4557565178119,3567781931,3261485896,0,6380,1358,1,0,0,3,os-fingerprinting
135.6811675184461,5891335117,6284882628,0,16836,3918,0,0,0,3,os-fingerprinting
96.42205506566052,1174693373,727414767,0,2978,0,1,0,0,3,os-fingerprinting
112.73248845387502,6263656477,5901315458,0,15284,3959,0,0,0,3,os-fingerprinting
108.85691415749905,5621276960,5641797392,0,14762,3988,0,0,0,3,os-fingerprinting
255.36295911862115,6228881900,6054464862,0,15774,3976,0,0,0,3,os-fingerprinting
182.2911847913563,6987355856,5445417169,0,7893,2203,1,0,0,3,os-fingerprinting
220.51130183535705,5910471604,6448306446,0,15462,3849,0,0,0,3,os-fingerprinting
131.9424608423141,1363690792,1446071413,0,3740,0,1,0,0,3,os-fingerprinting
211.05997458130562,4827189204,4501336349,0,6435,1588,1,0,0,3,os-fingerprinting
253.84608117805155,1330233987,1787292727,0,5335,0,1,0,0,3,os-fingerprinting
186.87623758449396,5717845019,5807765504,0,15909,3959,0,0,0,3,os-fingerprinting
146.0866470135847,704713887,788645845,0,3106,0,1,0,0,3,os-fingerprinting
68.44701408282282,3657116291,3671328353,0,4705,1515,1,0,0,3,os-fingerprinting
209.7977452108572,1455382026,2825974548,0,5452,256,1,0,0,3,os-fingerprinting
209.22818876386447,5100170868,5684962397,0,17240,3941,0,0,0,3,os-fingerprinting
177.14876165586696,3525076321,3273481633,0,6500,1407,1,0,0,3,os-fingerprinting
89.56098212441661,5644697578,5670445421,0,15004,3933,0,0,0,3,os-fingerprinting
179.7899328864119,702806292,1782929289,0,3160,0,1,0,0,3,os-fingerprinting
185.02578384525862,835160012,1924169871,0,3770,0,1,0,0,3,os-fingerprinting
134.12101213093354,1434472983,1705609275,0,4111,0,1,0,0,3,os-fingerprinting
226.90356826636736,4040727950,5270245373,0,12469,3330,1,0,0,3,os-fingerprinting
79.01079312036634,5101962028,5034725413,0,15304,3868,0,0,0,3,os-fingerprinting
166.5579576999621,5186074194,5554922974,0,15784,3948,0,0,0,3,os-fingerprinting
258.6626340218215,1360983753,1795377536,0,5459,0,1,0,0,3,os-fingerprinting
276.8903297027675,1454170842,907483934,0,5189,0,1,0,0,3,os-fingerprinting
32.82559436046437,4366914935,6296200308,0,14671,3846,0,0,0,3,os-fingerprinting
86.33036137252383,6445684047,5941941320,0,16573,4141,0,0,0,3,os-fingerprinting
184.74802222232958,5135966779,5684175893,0,15631,3928,0,0,0,3,os-fingerprinting
283.4013164089606,6121885706,6087653417,0,15471,3961,0,0,0,3,os-fingerprinting
227.5020740503375,6182671355,6715708968,0,16135,3952,0,0,0,3,os-fingerprinting
130.81918937640904,1360654819,1389295732,0,3939,0,1,0,0,3,os-fingerprinting
203.9129561419439,4747891849,4440315994,0,7556,1686,1,0,0,3,os-fingerprinting
193.18755947244853,5133656009,5668085995,0,15443,3938,0,0,0,3,os-fingerprinting
224.2803941734649,5831132804,5828355776,0,16108,4092,0,0,0,3,os-fingerprinting
267.45095881576356,5985007591,5522615137,0,16741,4059,0,0,0,3,os-fingerprinting
177.36267056874544,950522652,1930800173,0,4219,0,1,0,0,3,os-fingerprinting
288.4676281547665,2131177619,3286651979,0,4935,0,1,0,0,3,os-fingerprinting
153.0718696884852,6074524045,6103581060,0,16894,4273,0,0,0,3,os-fingerprinting
283.28346906354807,1285692696,799296070,0,4226,0,1,0,0,3,os-fingerprinting
12.236131916669448,2202912731,1327385187,0,5347,225,1,0,0,3,os-fingerprinting
12.602368588058521,2176098932,1301105841,0,5045,0,1,0,0,3,os-fingerprinting
250.89662990512787,982172684,908631996,0,4214,0,1,0,0,3,os-fingerprinting
272.44942239553734,1362282800,1517567149,0,3608,0,1,0,0,3,os-fingerprinting
226.16672064565154,4766601063,4473482407,0,7960,1834,1,0,0,3,os-fingerprinting
272.1084277697598,6173574851,6081346514,0,15497,3912,0,0,0,3,os-fingerprinting
213.84715748754775,5841216640,5829629574,0,16082,4079,0,0,0,3,os-fingerprinting
31.983923620051563,5506632441,5222286957,0,14526,3859,0,0,0,3,os-fingerprinting
283.72563564451514,6119835385,6087369703,0,15477,3966,0,0,0,3,os-fingerprinting
214.20861264858542,6886327944,4732470966,0,16626,4049,0,0,0,3,os-fingerprinting
280.0449907141212,6143104141,6090589524,0,15414,3909,0,0,0,3,os-fingerprinting
175.3865177922706,953879684,1936644528,0,4315,0,1,0,0,3,os-fingerprinting
132.2894292937013,1819009063,2813383193,0,5626,622,1,0,0,3,os-fingerprinting
236.4253093205111,5990710454,5522920695,0,16383,3986,0,0,0,3,os-fingerprinting
213.94338482123783,5928229506,6860543190,0,16714,3908,0,0,0,3,os-fingerprinting
52.52986733359586,6573879059,5311558382,0,9977,2721,0,0,0,3,os-fingerprinting
267.02359120044775,1433971732,1614485123,0,3340,0,1,0,0,3,os-fingerprinting
161.34319322251085,664583131,1704416890,0,3393,0,1,0,0,3,os-fingerprinting
164.6221372354412,3944574237,5289385977,0,9087,2504,0,0,0,3,os-fingerprinting
293.47825659199486,6058180059,6078838128,0,15643,4119,0,0,0,3,os-fingerprinting
83.8063681800388,8748677375,5055260030,0,7383,1946,1,0,0,3,os-fingerprinting
186.12177791967832,5868013521,5833014576,0,16012,4044,0,0,0,3,os-fingerprinting
40.919873472394784,4325057194,6283838076,0,14630,3869,0,0,0,3,os-fingerprinting
118.46911084512388,4917861632,4922089629,0,15840,3978,0,0,0,3,os-fingerprinting
234.62187788286212,1620146376,2433509955,0,6768,1073,1,0,0,3,os-fingerprinting
188.51360932814842,818418915,1915549235,0,3593,0,1,0,0,3,os-fingerprinting
42.676945546337606,6557958609,5471531261,0,6030,1901,0,0,0,3,os-fingerprinting
209.1195560604508,781891631,650637658,0,2096,0,1,0,0,3,os-fingerprinting
268.0587289656653,6059351854,6083116465,0,15877,4152,0,0,0,3,os-fingerprinting
106.38899681482654,4968603157,5902131048,0,16584,4149,0,0,0,3,os-fingerprinting
212.3476828221465,876059034,948306276,0,3460,0,1,0,0,3,os-fingerprinting
239.04912542434172,796012803,557490443,0,1427,0,1,0,0,3,os-fingerprinting
181.21531897893874,5717747298,5170145591,0,16006,4234,0,0,0,3,os-fingerprinting
261.6786881871413,2330184135,1941304393,0,5701,357,1,0,0,3,os-fingerprinting
58.10462602605723,5024073906,3937548389,0,4950,1502,1,0,0,3,os-fingerprinting
113.31616282522654,663300974,1051728571,0,2234,0,1,0,0,3,os-fingerprinting
238.29489899115973,1396428839,1304984809,0,4160,0,1,0,0,3,os-fingerprinting
37.88795754811272,8304807870,6672902515,0,8830,2497,1,0,0,3,os-fingerprinting
25.965942255063716,4791177953,6208256088,0,15758,3869,0,0,0,3,os-fingerprinting
136.34605654462857,5891087571,6286347572,0,16822,3918,0,0,0,3,os-fingerprinting
290.68829962771815,1215662405,840075246,0,4289,0,1,0,0,3,os-fingerprinting
280.101664515263,6142745854,6090539946,0,15415,3909,0,0,0,3,os-fingerprinting
122.5115299106478,4655937170,5208853130,0,14715,3865,0,0,0,3,os-fingerprinting
232.7126055078182,5954244116,6452821090,0,15634,3863,0,0,0,3,os-fingerprinting
276.0040805519948,6110352706,6793824232,0,16753,3898,0,0,0,3,os-fingerprinting
216.8717532601818,836054085,1821372313,0,2264,0,1,0,0,3,os-fingerprinting
273.6500463029636,5980284854,5540010918,0,16866,4088,0,0,0,3,os-fingerprinting
83.70631597613507,5688864961,5749823767,0,15585,3843,0,0,0,3,os-fingerprinting
110.92906139928687,4765225871,4307409357,0,7978,1634,1,0,0,3,os-fingerprinting
254.9765794859523,2638667738,1832514487,0,7384,971,1,0,0,3,os-fingerprinting
67.6693821373152,7501778413,6094516800,0,15652,3861,0,0,0,3,os-fingerprinting
240.26010557212135,7388740661,5373861351,0,9767,2506,1,0,0,3,os-fingerprinting
105.13032741226425,1857455111,1166949995,0,3731,0,1,0,0,3,os-fingerprinting
190.6860172587019,5723441594,5808862376,0,15925,3969,0,0,0,3,os-fingerprinting
28.291073749746268,1579097309,1759890213,0,4650,0,1,0,0,3,os-fingerprinting
135.94802101822677,6786045059,5459636946,0,14791,3655,0,0,0,3,os-fingerprinting
91.75925695946167,4768799499,4280008975,0,8065,1623,1,0,0,3,os-fingerprinting
102.38726347694578,756104702,706111637,0,2128,0,1,0,0,3,os-fingerprinting
129.52524074804052,4945729625,5020184987,0,15846,3970,0,0,0,3,os-fingerprinting
173.48361247477038,6328363568,4936081252,0,17243,3986,0,0,0,3,os-fingerprinting
114.77517816010646,6772183548,5932148739,0,7356,1745,0,0,0,3,os-fingerprinting
67.97072990883999,4867242036,6261027162,0,15932,3885,0,0,0,3,os-fingerprinting
131.7167261140643,1760507422,1019188606,0,2643,0,1,0,0,3,os-fingerprinting
76.59972282025242,2054071636,1586153848,0,4052,152,1,0,0,3,os-fingerprinting
136.83639248158775,1791096578,2823399772,0,5583,579,1,0,0,3,os-fingerprinting
36.000547607747514,5472173200,5183205571,0,14131,3832,0,0,0,3,os-fingerprinting
288.7115275956187,1399045917,1554303663,0,3360,0,1,0,0,3,os-fingerprinting
160.09651796725507,4570047366,5139577721,0,11434,3077,0,0,0,3,os-fingerprinting
118.96666476233148,1356709625,1398593621,0,3914,0,1,0,0,3,os-fingerprinting
114.32250754067533,559575925,1454475409,0,4012,0,1,0,0,3,os-fingerprinting
115.0276439650996,1356799253,1432021986,0,3800,0,1,0,0,3,os-fingerprinting
155.88298815457625,6284522839,5942194224,0,15637,4005,0,0,0,3,os-fingerprinting
84.93969191541827,6530800683,5051327291,0,16922,4063,0,0,0,3,os-fingerprinting
57.05284586518907,4989512553,4420689024,0,4521,1435,1,0,0,3,os-fingerprinting
143.26134154739196,4802423550,5869107334,0,16841,4284,0,0,0,3,os-fingerprinting
219.39434233428915,5750101312,5863178221,0,16689,4015,0,0,0,3,os-fingerprinting
54.919982680877155,5017730284,4021566663,0,4875,1492,1,0,0,3,os-fingerprinting
102.4319573892008,748798346,747200354,0,2571,0,1,0,0,3,os-fingerprinting
259.260895600155,5691291679,6597871163,0,16485,3902,0,0,0,3,os-fingerprinting
238.8098285506788,2352629817,1979686776,0,5077,0,1,0,0,3,os-fingerprinting
257.4363525092683,1277140017,1831498777,0,4975,0,1,0,0,3,os-fingerprinting
94.28041468196263,2014695065,1649693653,0,4076,0,1,0,0,3,os-fingerprinting
151.25916179417362,5885535234,6319205478,0,16499,3900,0,0,0,3,os-fingerprinting
132.64084419890946,3507558221,3468415671,0,5928,1540,1,0,0,3,os-fingerprinting
228.33331058110082,1253415944,1764957676,0,4967,0,1,0,0,3,os-fingerprinting
220.90969775219375,694844266,1935247680,0,2231,0,1,0,0,3,os-fingerprinting
177.918313407837,3505664580,3278934268,0,6555,1430,1,0,0,3,os-fingerprinting
277.2397772378788,5630884893,6651678652,0,16905,3926,0,0,0,3,os-fingerprinting
97.04108788660255,4664864198,5645507869,0,16686,4125,0,0,0,3,os-fingerprinting
175.17503363224608,5147648103,5612761206,0,16986,3984,0,0,0,3,os-fingerprinting
137.90750381792003,4870878666,5846211483,0,16366,4193,0,0,0,3,os-fingerprinting
252.40067418416342,1318937355,1323622214,0,4400,0,1,0,0,3,os-fingerprinting
69.53134121756949,6041851522,5829702325,0,15328,3906,0,0,0,3,os-fingerprinting
82.84781887604007,2028832591,1599741826,0,3805,52,1,0,0,3,os-fingerprinting
275.7013259485943,1425422497,847843293,0,4802,0,1,0,0,3,os-fingerprinting
129.96592236006995,6292422666,5876999334,0,16099,4096,0,0,0,3,os-fingerprinting
193.86014818414117,1381638430,1339842312,0,4068,0,1,0,0,3,os-fingerprinting
194.16952664132353,851515432,934535120,0,3524,0,1,0,0,3,os-fingerprinting
43.31732052211738,5106947976,5035950425,0,15244,3883,0,0,0,3,os-fingerprinting
124.63745083901927,5113019525,5813857110,0,16074,3958,0,0,0,3,os-fingerprinting
260.29899844308045,6212579115,6062388730,0,15692,3957,0,0,0,3,os-fingerprinting
140.52885938611155,1399211291,1785743797,0,5073,0,1,0,0,3,os-fingerprinting
140.39838833577002,4992652364,6265891554,0,16397,3980,0,0,0,3,os-fingerprinting
236.16798734551287,5790254703,5821957068,0,16117,4090,0,0,0,3,os-fingerprinting
118.81519333040693,6743842233,5468548048,0,12770,3258,1,0,0,3,os-fingerprinting
43.039015569838966,5114759898,5032935690,0,15217,3876,0,0,0,3,os-fingerprinting
290.6582841106623,1409171454,1657557348,0,3903,0,1,0,0,3,os-fingerprinting
144.22977875815957,6075690734,6105154716,0,16972,4282,0,0,0,3,os-fingerprinting
127.78166645753194,5814071266,6865411477,0,16233,3922,0,0,0,3,os-fingerprinting
284.5493367170448,6114628009,6086649131,0,15491,3979,0,0,0,3,os-fingerprinting
106.53120092664565,4340903431,4478938219,0,9517,2226,1,0,0,3,os-fingerprinting
122.48373900480993,740876171,911678885,0,3435,0,1,0,0,3,os-fingerprinting
212.9526793777561,914426140,900927272,0,4076,0,1,0,0,3,os-fingerprinting
171.51734136656714,4424320569,5159916718,0,7467,1936,0,0,0,3,os-fingerprinting
60.43903469225033,6585727360,5084210711,0,16840,4084,0,0,0,3,os-fingerprinting
280.5704719701634,1311350538,784355311,0,4202,0,1,0,0,3,os-fingerprinting
163.1765826567538,5681929282,5804210188,0,15854,3893,0,0,0,3,os-fingerprinting
135.2001742068568,5627746229,5644877329,0,14773,4035,0,0,0,3,os-fingerprinting
76.07592230387493,6615014528,6057534259,0,17114,4182,0,0,0,3,os-fingerprinting
92.6326790362827,8294598682,8331773623,0,10267,2949,1,0,0,3,os-fingerprinting
131.7724539326251,611870454,1328493245,0,3127,0,1,0,0,3,os-fingerprinting
226.80926248871447,6661103707,4665023577,0,16522,4067,0,0,0,3,os-fingerprinting
196.68676992792427,6312724421,4809305453,0,17085,3985,0,0,0,3,os-fingerprinting
225.8477207003843,894286381,958533448,0,3413,0,1,0,0,3,os-fingerprinting
208.74321570636474,625760854,1982392971,0,2748,0,1,0,0,3,os-fingerprinting
138.7996089488772,554225203,1084712072,0,3764,0,1,0,0,3,os-fingerprinting
103.61492353390081,4996150669,5895216767,0,16416,4114,0,0,0,3,os-fingerprinting
78.60690932786238,2045963651,1590518955,0,3973,120,1,0,0,3,os-fingerprinting
101.01356140993474,4850113008,4345559288,0,6902,1523,1,0,0,3,os-fingerprinting
126.90452212163291,552263353,1288537487,0,3968,0,1,0,0,3,os-fingerprinting
164.7443775143503,404283440,2190100854,0,4130,0,1,0,0,3,os-fingerprinting
177.47521985345358,5688851598,5850130984,0,16498,3904,0,0,0,3,os-fingerprinting
66.68584175040222,6625405762,5630758868,0,4979,1588,0,0,0,3,os-fingerprinting
81.87266743872925,2128502911,2702319294,0,6095,1103,1,0,0,3,os-fingerprinting
38.753929346486636,4354524041,4429361128,0,6952,1450,1,0,0,3,os-fingerprinting
139.99408895653136,3906552016,5296954777,0,7750,2177,0,0,0,3,os-fingerprinting
259.53719243092274,1305478929,1819192799,0,5147,0,1,0,0,3,os-fingerprinting
117.78988731951272,5017294335,5864153502,0,16903,4062,0,0,0,3,os-fingerprinting
162.0061846606705,5142193562,5727532989,0,16138,3901,0,0,0,3,os-fingerprinting
209.48924226267988,5129211474,5630407575,0,15218,3964,0,0,0,3,os-fingerprinting
89.71367595134797,1910030171,1187006901,0,3951,0,1,0,0,3,os-fingerprinting
166.93228385774958,676164186,1728204992,0,3322,0,1,0,0,3,os-fingerprinting
50.50983356316006,8574263728,5365211301,0,7522,1966,1,0,0,3,os-fingerprinting
190.78298941791337,4160113733,3680473095,0,5474,1275,1,0,0,3,os-fingerprinting
217.22769801967016,450718962,2125658626,0,2576,0,1,0,0,3,os-fingerprinting
54.78633381172911,4634617396,5531248279,0,16612,3996,0,0,0,3,os-fingerprinting
258.3003749932093,7222932589,5411366180,0,10000,2565,1,0,0,3,os-fingerprinting
159.3341315150141,4579218740,5138412546,0,11685,3149,0,0,0,3,os-fingerprinting
